,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,Shares,Cost,Result,Profit,Return_Pct
105,2025-03-06 13:30:00,2025-03-06 14:00:00,long,148.18,147.28,1.4502680444021112,215.97522241360235,stop_loss,-3.4477222219571217,-1.5963508144256369
106,2025-03-06 13:45:00,2025-03-06 14:00:00,long,148.52,147.83,1.0852110093901741,161.98141681020178,stop_loss,-2.356807009643063,-1.4549860447291931
107,2025-03-06 17:15:00,2025-03-06 19:30:00,long,144.2,142.89999999999998,1.1102122368688925,160.89306757927673,stop_loss,-3.036985573954837,-1.887580129863846
108,2025-03-06 17:00:00,2025-03-07 00:30:00,long,144.8,142.42000000000002,1.4741492132273872,214.5240901057023,stop_loss,-5.625500812597011,-2.622316593826438
109,2025-03-07 01:30:00,2025-03-07 04:30:00,long,139.31,141.89,1.1375814301673621,159.26885138179827,take_profit,1.3355205990164905,0.8385321972436337
110,2025-03-07 06:00:00,2025-03-07 06:15:00,short,143.08,142.50000000000003,1.1099293268877335,159.60273153155237,take_profit,0.6469778046428019,0.40536762650261965
111,2025-03-07 01:15:00,2025-03-07 06:45:00,long,138.69,143.13,1.5235558347068061,212.35846850906435,take_profit,4.617745379412895,2.174504935844266
112,2025-03-07 06:45:00,2025-03-07 07:15:00,short,143.19,143.88,1.4871416328152687,214.00852945483237,stop_loss,-1.031258365275761,-0.4818772260632787
113,2025-03-07 07:30:00,2025-03-07 08:45:00,short,144.05,143.41000000000003,1.1993079765402932,173.62411559073237,take_profit,0.7713948905106918,0.44429017702185314
114,2025-03-07 07:00:00,2025-03-07 09:15:00,short,143.56,144.3,1.1124815951665767,160.5063970911243,stop_loss,-0.8273525623253875,-0.5154639175257759
115,2025-03-07 07:45:00,2025-03-07 09:15:00,short,143.88,144.35999999999999,0.9005437553202111,130.21808669304932,stop_loss,-0.4344223075664786,-0.33361134278566146
116,2025-03-07 09:15:00,2025-03-07 10:00:00,short,145.07,143.37,1.465260173720686,213.6281198686682,take_profit,2.5033970068017766,1.1718480733438958
117,2025-03-07 09:30:00,2025-03-07 10:00:00,short,145.3,144.44,1.0972055750257739,160.22108990150116,take_profit,0.9483147784947903,0.5918788713007658
118,2025-03-07 10:00:00,2025-03-07 13:45:00,short,143.28,144.86,1.489558404342,214.49104781499233,stop_loss,-2.3652697902547004,-1.1027359017308949
119,2025-03-07 17:15:00,2025-03-07 18:15:00,long,142.1,143.61999999999998,1.1233403550549261,160.42479777557148,take_profit,0.10267330845206857,0.0640008962926697
120,2025-03-07 15:45:00,2025-03-07 18:45:00,short,144.22,145.71,1.4757700222188785,213.89973036742867,stop_loss,-2.209891819771684,-1.0331438080710142
121,2025-03-08 08:30:00,2025-03-08 11:15:00,long,138.08,137.64000000000001,1.5375968199241248,213.37292573959877,stop_loss,-2.796273576713986,-1.3105100223102204
122,2025-03-08 10:00:00,2025-03-08 11:15:00,long,137.91,137.52,0.8659643608404524,120.0222707285243,stop_loss,-1.5302889202591814,-1.27500413962381
123,2025-03-08 10:15:00,2025-03-08 11:15:00,long,137.86,137.38000000000002,0.6497088260019592,90.01670304639325,stop_loss,-1.2059895228248223,-1.339739717198122
124,2025-03-08 09:00:00,2025-03-08 11:30:00,long,137.92,137.23,1.1545354312017286,160.0296943046991,stop_loss,-2.384981567004928,-1.4903368886426074
125,2025-03-08 11:30:00,2025-03-08 12:45:00,long,137.13,138.01,1.5338863354263328,211.39354234289803,take_profit,-0.7603474564708108,-0.35968338864271626
126,2025-03-08 12:00:00,2025-03-08 15:15:00,long,137.35,136.98,0.8614290583332349,118.90886756788014,stop_loss,-1.5003079194460582,-1.2617292134159757
127,2025-03-08 11:45:00,2025-03-08 16:30:00,long,136.98,136.43,1.1516745136717752,158.54515675717354,stop_loss,-2.2078176264344336,-1.3925481368162567
128,2025-03-08 12:15:00,2025-03-08 16:30:00,long,137.23,136.43,0.6466367475883725,89.1816506759101,stop_loss,-1.4021024597958416,-1.572187158646728
129,2025-03-08 17:00:00,2025-03-08 17:15:00,long,136.12,135.83,1.1509044832992028,157.4444238580209,stop_loss,-1.8987046713228608,-1.205952313074651
130,2025-03-08 16:45:00,2025-03-08 18:30:00,long,136.03,137.03,1.5355545910626331,209.92589847736122,take_profit,-0.5609380921151796,-0.2672076652684529
131,2025-03-08 17:15:00,2025-03-08 18:45:00,long,135.54,137.19999999999996,1.1523447223832897,156.96974769019022,take_profit,0.3414397412421408,0.2175194559884478
132,2025-03-08 19:15:00,2025-03-08 19:30:00,short,137.64,138.07999999999998,1.3009966155122499,179.9645200299016,stop_loss,-0.5753007033794972,-0.3196745132228894
133,2025-03-08 19:45:00,2025-03-08 20:30:00,short,138.4,137.92,0.969613789006863,134.86552114054257,take_profit,0.4677416918169115,0.3468208092485556
134,2025-03-08 20:00:00,2025-03-08 22:00:00,short,138.4,137.58,0.7272103417551472,101.14914085540693,take_profit,0.599294042640409,0.5924855491329403
135,2025-03-08 22:30:00,2025-03-08 23:15:00,long,136.53,137.35,0.9848383518149159,135.1322800741569,take_profit,-0.5410701904871189,-0.4004004004004034
136,2025-03-08 22:45:00,2025-03-09 04:45:00,long,136.99,138.20999999999998,0.7361485154388484,101.34921005561768,take_profit,-0.11483916840846575,-0.11331037345574294
137,2025-03-08 17:30:00,2025-03-09 05:30:00,long,136.72,139.18000000000004,0.8567993179774233,117.72731076764265,take_profit,0.9257716630746557,0.7863694983246862
138,2025-03-08 19:30:00,2025-03-09 05:30:00,short,138.22,139.10999999999999,1.294501986191577,179.82069485405674,stop_loss,-1.1578673015490608,-0.6439010273477094
139,2025-03-09 06:15:00,2025-03-09 07:15:00,short,138.09,138.82,1.5081178957860366,209.29728023023927,stop_loss,-1.106430694243386,-0.5286407415453499
140,2025-03-09 06:30:00,2025-03-09 07:30:00,short,138.34,138.88,1.1290443846452245,156.97296017267945,stop_loss,-0.6127323875469415,-0.3903426340899095
141,2025-03-09 07:45:00,2025-03-09 09:45:00,short,139.76,138.90000000000003,1.1152780537413376,156.65061709484377,take_profit,0.9639348218485679,0.6153405838579977
142,2025-03-09 08:00:00,2025-03-09 09:45:00,short,139.57,138.69,0.8375972314477825,117.48796282113283,take_profit,0.7407709914924112,0.6305079888228065
143,2025-03-09 07:30:00,2025-03-09 10:00:00,short,139.33,138.41,1.4916266972022232,208.86748945979167,take_profit,1.3791580442331792,0.6603028780592856
144,2025-03-09 08:15:00,2025-03-09 10:00:00,short,139.21,138.36999999999998,0.6298224566832501,88.11597211584962,take_profit,0.5316961179320145,0.6034049278069273
145,2025-03-09 10:15:00,2025-03-09 10:30:00,long,137.68,137.26000000000002,1.5160353046914485,209.7713794536682,stop_loss,-2.7208285613296823,-1.2970447009577046
146,2025-03-09 10:30:00,2025-03-09 11:00:00,long,136.88,136.07999999999998,1.5199511815072488,209.09117231333573,stop_loss,-3.2903903177268603,-1.5736629534966746
147,2025-03-09 11:00:00,2025-03-09 12:15:00,long,136.04,135.59,1.523319705017284,208.26857473390405,stop_loss,-2.754390524626956,-1.322518545174722
148,2025-03-09 11:15:00,2025-03-09 12:15:00,long,136.27,135.69,1.140561455220617,156.20143105042803,stop_loss,-2.212461110836955,-1.416415391305016
149,2025-03-09 11:45:00,2025-03-09 12:15:00,long,135.88,135.47,0.8578763035559693,117.15107328782102,stop_loss,-1.515652959307488,-1.2937593457498904
150,2025-03-09 12:30:00,2025-03-09 13:15:00,long,135.35,134.76,1.1393785519312079,154.9859614389084,stop_loss,-2.2110210489501014,-1.4265944014688265
151,2025-03-09 12:45:00,2025-03-09 13:15:00,long,135.66,134.96,0.8525811975004921,116.23947107918133,stop_loss,-1.750434456588252,-1.5058864603709965
152,2025-03-09 12:15:00,2025-03-09 14:00:00,long,135.15,133.66000000000003,1.5214195289568524,206.64794858521117,stop_loss,-4.311779016040106,-2.086533665376381
153,2025-03-09 15:30:00,2025-03-09 16:00:00,long,131.79,130.44,1.5445923878959904,204.5796399548166,stop_loss,-4.110392033049379,-2.0091892008203747
154,2025-03-09 15:45:00,2025-03-09 16:45:00,long,130.79,129.79,1.1673015758132077,153.43472996611246,stop_loss,-2.688178798940214,-1.7520015185179552
155,2025-03-09 16:00:00,2025-03-09 16:45:00,long,130.08,129.37000000000003,1.263618557390065,165.19335945502613,stop_loss,-2.536398349321132,-1.5354118093419284
156,2025-03-10 00:00:00,2025-03-10 01:00:00,long,126.35,127.33000000000001,0.6719271712281246,85.3224880750969,take_profit,-0.19378379618217423,-0.22711925138846714
157,2025-03-10 03:30:00,2025-03-10 03:45:00,long,126.61,127.05,0.6701665994806897,85.27404212605136,take_profit,-0.5550989943498337,-0.650958932531064
158,2025-03-09 18:30:00,2025-03-10 04:30:00,long,128.3,127.85,1.5685089568485628,202.24589765948895,end_of_period,-2.7146968770656486,-1.3422753729404413
159,2025-03-09 18:45:00,2025-03-10 04:30:00,long,126.76,127.85,1.190673511933993,151.6844232446167,end_of_period,-0.2179527863595183,-0.143688311362092
160,2025-03-09 23:30:00,2025-03-10 04:30:00,long,126.75,127.85,0.8930755880044553,113.76331743346252,end_of_period,-0.1545020767247678,-0.13581010136692998
161,2025-03-10 03:45:00,2025-03-10 04:30:00,long,127.05,127.85,0.6667588259212704,85.13526737746389,end_of_period,-0.3163770628996332,-0.371616925212572
